age,annual_income,avg_monthly_spend,credit_utilization,tenure_years,num_products,risk_score
67,123573.0,6073.0,0.0,15.7,3,9.5
20,42445.0,1196.0,0.26,2.0,1,38.1
66,99687.0,3638.0,0.04,0.6,1,21.8
53,77909.0,3436.0,0.45,1.0,1,37.3
21,65456.0,2251.0,0.47,3.0,1,42.9
31,66401.0,2129.0,0.24,7.9,3,34.3
58,84904.0,3034.0,0.04,0.8,2,20.5
58,93657.0,2675.0,0.0,5.4,1,23.2
42,34333.0,792.0,0.57,2.0,1,47.0
72,128070.0,2419.0,0.1,2.1,2,28.4
67,107839.0,3990.0,0.09,5.4,1,22.6
27,26306.0,771.0,0.5,3.1,2,46.8
38,53750.0,2478.0,0.18,8.4,1,20.6
53,87276.0,2103.0,0.1,0.8,2,26.4
29,45087.0,1218.0,0.54,7.8,4,43.5
44,94700.0,4642.0,0.15,0.3,1,25.6
57,104679.0,3686.0,0.15,1.1,1,28.0
19,58193.0,1643.0,0.32,1.0,1,36.7
71,76135.0,3454.0,0.27,9.7,1,36.5
30,58118.0,2409.0,0.59,1.5,1,41.5
70,103536.0,3704.0,0.0,2.0,2,18.1
49,74489.0,3449.0,0.23,3.9,2,29.9
48,81372.0,1611.0,0.27,1.2,2,35.4
33,52706.0,1572.0,0.32,8.3,1,31.8
49,92028.0,4020.0,0.0,7.4,1,21.2
49,100298.0,2962.0,0.0,0.8,3,18.3
51,101406.0,4823.0,0.15,3.1,1,27.9
28,61531.0,1338.0,0.29,7.5,1,37.7
27,92389.0,2577.0,0.0,2.1,1,19.2
32,85500.0,2638.0,0.06,5.0,1,14.7
34,69277.0,2741.0,0.13,0.3,2,25.6
57,91166.0,2113.0,0.07,4.7,3,20.9
35,92070.0,1565.0,0.0,0.8,3,11.3
72,131514.0,6473.0,0.0,8.9,2,11.8
26,40044.0,1867.0,0.38,2.2,4,41.6
42,96687.0,2579.0,0.4,1.7,1,53.4
57,96084.0,3150.0,0.07,9.2,2,21.0
31,54286.0,1789.0,0.45,0.3,1,47.6
42,50712.0,2315.0,0.31,2.5,1,45.5
67,106366.0,3890.0,0.0,2.3,1,21.7
39,76617.0,3388.0,0.22,1.7,1,36.2
69,136610.0,6430.0,0.0,12.1,3,11.6
47,100759.0,3580.0,0.12,7.0,3,17.3
37,65657.0,1719.0,0.1,0.3,1,27.1
38,81440.0,2711.0,0.24,6.3,1,40.0
61,115594.0,5205.0,0.16,3.7,1,34.9
49,90089.0,3254.0,0.2,11.6,1,29.5
68,102793.0,4782.0,0.0,1.9,1,15.6
63,97617.0,4541.0,0.05,4.3,1,13.2
66,114982.0,3347.0,0.0,3.5,1,14.1
73,123795.0,3912.0,0.0,3.4,2,19.3
38,71206.0,2796.0,0.17,3.0,5,26.2
52,53113.0,1082.0,0.44,1.2,1,50.6
49,69442.0,2235.0,0.12,7.0,3,16.3
47,95695.0,2071.0,0.24,3.0,1,32.3
72,84437.0,3794.0,0.17,15.9,5,17.9
56,114963.0,5529.0,0.04,1.5,1,26.3
66,124742.0,2668.0,0.35,5.7,2,40.5
29,65416.0,2545.0,0.4,11.0,4,33.9
58,108569.0,4113.0,0.06,5.4,2,25.3
64,114732.0,4819.0,0.0,10.3,7,6.5
35,70247.0,2800.0,0.1,8.8,2,12.5
38,54992.0,1315.0,0.18,2.2,3,25.2
30,80509.0,2123.0,0.1,4.6,1,13.8
38,96708.0,2144.0,0.13,0.8,1,26.9
25,41871.0,1983.0,0.19,3.8,1,29.0
63,84431.0,2876.0,0.25,1.3,2,32.3
57,96348.0,4741.0,0.0,6.8,2,19.1
63,96207.0,3044.0,0.04,3.8,1,16.6
24,60974.0,2140.0,0.19,2.6,6,23.6
40,96120.0,4131.0,0.01,1.6,1,15.8
61,69515.0,3006.0,0.2,33.2,4,8.6
49,112519.0,2742.0,0.33,0.4,2,36.6
28,57500.0,1511.0,0.39,0.2,2,46.4
39,84477.0,1683.0,0.15,1.2,2,19.3
39,86081.0,3746.0,0.13,17.7,1,16.5
60,113030.0,4875.0,0.0,19.4,1,14.6
42,81329.0,1576.0,0.15,5.3,3,31.6
39,81233.0,2051.0,0.04,10.6,4,13.4
45,88335.0,2797.0,0.05,1.2,1,33.3
46,75746.0,2630.0,0.58,17.9,3,40.4
30,39629.0,1351.0,0.59,0.8,2,53.7
35,53712.0,2655.0,0.38,0.5,1,36.5
19,51236.0,2159.0,0.17,0.6,1,32.0
46,73398.0,1500.0,0.0,4.3,1,31.8
38,63833.0,1688.0,0.15,7.6,7,34.0
32,95389.0,2688.0,0.0,2.3,3,23.0
69,125683.0,3415.0,0.06,19.1,5,10.5
44,79019.0,3387.0,0.32,2.8,3,36.9
67,120481.0,3456.0,0.3,0.8,1,43.1
48,81296.0,2689.0,0.24,3.1,1,36.2
32,70061.0,2413.0,0.09,5.7,1,22.6
68,118224.0,3036.0,0.0,8.9,2,16.0
40,71736.0,1967.0,0.29,3.1,3,41.1
41,68921.0,2941.0,0.39,4.5,1,47.6
61,121559.0,5538.0,0.07,1.6,1,15.8
30,75212.0,1346.0,0.26,5.2,2,33.7
39,42981.0,1583.0,0.14,21.0,2,20.3
60,91978.0,3475.0,0.2,0.3,1,29.5
54,83081.0,3427.0,0.41,10.9,2,45.2
50,80683.0,3211.0,0.21,4.1,2,28.8
73,130536.0,5993.0,0.0,1.5,3,25.8
20,54288.0,1047.0,0.25,2.0,3,31.8
71,94356.0,2794.0,0.0,3.3,4,19.6
36,67452.0,2883.0,0.17,2.0,1,30.4
40,86126.0,3866.0,0.0,1.0,1,27.8
46,81905.0,2088.0,0.0,1.4,2,23.0
47,76730.0,2776.0,0.08,8.9,4,18.1
56,102168.0,2318.0,0.0,4.8,4,16.1
61,127473.0,5740.0,0.0,12.2,3,12.2
64,113721.0,4664.0,0.05,1.3,4,22.3
42,99914.0,2405.0,0.25,0.6,1,30.0
54,86136.0,3227.0,0.09,0.0,1,25.0
64,106675.0,3589.0,0.23,3.5,3,38.8
25,59572.0,1507.0,0.28,7.0,1,39.8
59,102580.0,4764.0,0.13,5.9,4,16.8
33,76208.0,1646.0,0.18,1.8,1,21.1
25,46215.0,1490.0,0.26,7.0,1,29.0
18,61310.0,2213.0,0.42,0.0,1,36.2
61,78782.0,3476.0,0.11,0.1,1,20.4
22,36364.0,788.0,0.6,4.0,1,55.6
20,86034.0,3181.0,0.0,1.8,1,18.9
18,43948.0,742.0,0.7,0.0,1,53.3
21,66143.0,2916.0,0.13,1.3,1,33.1
57,123874.0,3034.0,0.0,3.2,2,16.2
52,57683.0,2348.0,0.27,2.8,3,31.9
49,105694.0,3882.0,0.0,1.7,1,24.2
59,110534.0,2027.0,0.27,0.9,2,38.0
51,115806.0,2637.0,0.0,7.2,2,16.0
60,84277.0,2157.0,0.21,23.1,6,17.7
42,102169.0,4723.0,0.27,7.5,4,35.0
27,51309.0,1677.0,0.2,1.8,2,28.8
38,91422.0,4307.0,0.0,1.4,1,18.1
63,105060.0,1917.0,0.0,1.2,3,13.5
56,108762.0,1836.0,0.04,0.7,1,27.6
44,83533.0,4033.0,0.2,4.0,1,37.6
44,55209.0,2252.0,0.53,4.6,1,50.6
19,20000.0,856.0,0.43,1.0,2,42.9
58,102749.0,4849.0,0.0,5.7,1,21.7
65,104044.0,5149.0,0.0,1.7,1,22.0
30,71973.0,1434.0,0.17,2.0,1,26.9
26,57418.0,1260.0,0.64,5.7,2,61.0
69,143071.0,3284.0,0.0,2.1,1,16.7
53,97058.0,4265.0,0.0,1.2,1,12.9
39,70096.0,1999.0,0.26,2.3,1,34.2
59,105860.0,3858.0,0.12,1.6,1,31.6
43,75170.0,3396.0,0.3,0.5,4,38.5
71,116594.0,4598.0,0.0,8.9,1,9.5
29,46538.0,877.0,0.12,9.6,6,20.2
34,70671.0,2228.0,0.33,1.2,1,44.9
31,60032.0,1136.0,0.26,0.3,2,36.8
31,50359.0,1643.0,0.34,6.7,4,36.9
74,148436.0,3559.0,0.07,1.2,1,22.6
51,74944.0,1252.0,0.19,2.5,1,35.6
70,114104.0,4995.0,0.0,0.3,1,24.9
74,106758.0,5229.0,0.11,1.3,1,19.2
37,78856.0,3849.0,0.14,7.9,3,28.7
28,44484.0,1185.0,0.46,8.2,4,45.9
33,82205.0,3641.0,0.18,1.2,1,38.0
68,142142.0,5585.0,0.0,2.0,2,18.6
48,75007.0,3250.0,0.33,0.7,1,45.1
72,134655.0,6043.0,0.0,0.4,1,22.1
23,51872.0,2559.0,0.31,5.0,1,30.7
73,140187.0,3045.0,0.0,5.3,5,22.3
36,106027.0,4488.0,0.16,3.9,1,31.6
54,91294.0,3756.0,0.0,7.3,1,12.9
21,32396.0,851.0,0.2,3.0,1,32.1
64,121021.0,3601.0,0.0,8.2,2,26.2
21,58566.0,1321.0,0.52,0.1,1,48.5
37,81927.0,3860.0,0.37,1.0,1,45.4
27,57302.0,2635.0,0.47,5.3,1,40.1
41,65933.0,2448.0,0.17,2.4,2,26.1
71,132605.0,4472.0,0.0,20.2,8,13.4
52,97197.0,2374.0,0.25,5.5,1,33.3
43,59947.0,2577.0,0.17,15.7,1,20.7
54,105103.0,1780.0,0.0,1.1,4,27.9
55,103293.0,3315.0,0.0,10.0,2,10.1
38,70721.0,3207.0,0.33,1.9,1,37.8
71,139497.0,5201.0,0.0,22.8,2,10.5
57,89127.0,3372.0,0.06,0.9,1,18.8
56,94665.0,1801.0,0.32,3.6,1,39.9
38,87130.0,2285.0,0.35,7.9,2,42.1
27,63551.0,2487.0,0.12,2.8,2,25.0
55,75234.0,1378.0,0.18,3.2,2,25.7
63,108357.0,3001.0,0.0,21.5,5,7.2
21,48984.0,1394.0,0.1,2.8,1,11.1
74,131655.0,4383.0,0.0,4.6,2,22.6
62,106668.0,3066.0,0.03,0.3,2,23.0
37,75818.0,2411.0,0.26,9.2,3,29.9
34,55076.0,1922.0,0.37,5.2,1,31.2
72,112950.0,2366.0,0.0,2.6,1,24.2
24,73352.0,1664.0,0.27,0.1,1,34.2
21,43552.0,1934.0,0.27,3.0,2,37.6
46,84712.0,2710.0,0.13,0.1,2,27.7
31,53153.0,1515.0,0.46,0.0,1,39.8
20,36242.0,1128.0,0.34,2.0,1,45.9
41,77927.0,1753.0,0.18,1.0,2,35.9
54,97407.0,2402.0,0.27,1.1,1,39.3
33,99508.0,3368.0,0.0,5.3,2,18.8
72,109568.0,3137.0,0.14,0.3,1,22.0
69,112047.0,3643.0,0.25,1.9,2,38.2
21,36449.0,789.0,0.21,0.8,2,43.2
73,126784.0,2774.0,0.0,4.3,3,18.3
41,85171.0,2510.0,0.14,5.4,5,26.0
51,113526.0,3326.0,0.06,6.4,1,14.6
47,103074.0,4753.0,0.16,1.5,1,18.3
35,77271.0,1374.0,0.13,0.5,1,25.8
36,66149.0,3292.0,0.22,0.4,1,40.2
48,90670.0,4402.0,0.11,2.8,3,31.6
36,71535.0,2485.0,0.0,14.6,3,12.1
66,123501.0,5017.0,0.21,1.2,1,34.2
63,117993.0,5645.0,0.01,1.5,1,14.0
36,68754.0,1722.0,0.07,0.5,1,24.6
39,54870.0,1492.0,0.06,4.7,1,18.4
41,99201.0,2020.0,0.22,5.7,2,30.5
62,113128.0,4012.0,0.12,5.1,3,23.4
29,60008.0,1319.0,0.34,9.9,1,33.6
47,94543.0,4509.0,0.1,3.3,2,28.9
55,97123.0,3016.0,0.0,0.7,1,29.4
70,133779.0,6331.0,0.0,1.7,1,18.3
48,58653.0,1379.0,0.24,5.4,1,38.6
53,87642.0,3488.0,0.0,4.7,1,11.3
36,97186.0,3718.0,0.01,3.8,4,18.2
65,116448.0,3492.0,0.27,5.7,3,26.7
62,130989.0,6106.0,0.0,5.1,3,15.8
53,75273.0,2346.0,0.09,10.7,2,23.4
47,102483.0,2386.0,0.06,4.4,1,26.7
72,131583.0,6478.0,0.0,7.5,3,12.1
66,83974.0,2635.0,0.24,1.4,1,35.8
72,111967.0,2643.0,0.0,5.7,1,23.2
50,88402.0,2545.0,0.47,11.6,6,47.5
35,47707.0,1771.0,0.78,2.4,1,66.8
69,108681.0,3666.0,0.07,7.6,1,17.5
66,122298.0,4627.0,0.0,6.5,3,13.2
45,78136.0,3026.0,0.36,0.3,2,36.9
64,110432.0,2295.0,0.3,4.4,1,35.3
28,67341.0,1829.0,0.06,0.7,1,19.2
74,118618.0,4937.0,0.0,17.1,5,14.4
71,104622.0,4012.0,0.15,8.3,3,25.5
62,114282.0,2241.0,0.0,0.6,1,20.6
50,66194.0,1799.0,0.29,0.6,1,28.1
34,70929.0,3384.0,0.26,4.5,1,33.6
23,78382.0,3559.0,0.33,2.1,1,36.4
21,48489.0,1892.0,0.37,0.2,1,52.8
37,63490.0,1212.0,0.23,3.9,1,25.6
65,118883.0,4387.0,0.0,2.5,1,17.7
64,109251.0,1865.0,0.0,0.5,1,21.6
44,93982.0,3637.0,0.0,8.1,2,10.9
32,68977.0,2831.0,0.09,12.3,4,28.7
23,21776.0,724.0,0.61,5.0,1,64.0
64,124499.0,2091.0,0.0,8.6,7,11.2
31,98250.0,3821.0,0.0,1.2,1,16.4
28,82861.0,3645.0,0.12,1.5,2,36.9
56,44117.0,1597.0,0.6,1.2,1,62.2
26,67966.0,2739.0,0.04,7.2,2,17.0
43,74599.0,1468.0,0.0,14.8,3,14.4
33,53336.0,2161.0,0.34,6.3,1,29.9
22,58241.0,2163.0,0.12,4.0,1,35.9
74,116566.0,3229.0,0.0,5.1,2,17.7
69,120430.0,4758.0,0.0,2.5,1,21.6
27,63249.0,2415.0,0.53,2.8,3,45.4
67,93588.0,3430.0,0.0,0.4,1,14.1
20,45351.0,1032.0,0.6,0.2,1,58.0
30,54931.0,1458.0,0.25,5.9,2,41.4
60,76253.0,3791.0,0.09,2.9,1,21.3
66,88625.0,2757.0,0.27,4.0,2,29.0
47,83234.0,1552.0,0.15,4.1,1,28.6
71,136556.0,6368.0,0.0,1.6,1,27.3
62,96367.0,2162.0,0.05,3.2,1,18.1
23,46239.0,1393.0,0.53,3.2,2,49.1
34,53081.0,1377.0,0.52,2.5,1,54.1
62,104858.0,5117.0,0.07,8.6,3,24.1
68,129289.0,3784.0,0.0,3.0,4,17.0
70,144040.0,5803.0,0.0,4.6,1,23.1
36,77481.0,2837.0,0.04,11.3,2,19.1
59,102900.0,1862.0,0.15,10.1,3,23.7
52,84248.0,2483.0,0.23,11.1,2,32.8
63,99952.0,2965.0,0.06,1.6,1,26.4
43,91038.0,4521.0,0.25,0.2,2,29.6
68,106877.0,4674.0,0.05,1.5,2,29.4
22,53966.0,2440.0,0.19,1.6,1,32.5
46,84820.0,2300.0,0.09,12.0,3,25.7
54,85938.0,2375.0,0.15,5.2,1,26.3
37,73275.0,2481.0,0.18,0.4,1,32.0
66,78909.0,2975.0,0.24,0.7,1,36.3
38,83833.0,3432.0,0.04,0.8,2,24.4
27,97677.0,4300.0,0.18,5.0,3,36.1
22,48119.0,2203.0,0.74,4.0,1,64.4
53,99208.0,1735.0,0.0,9.8,2,14.7
23,70374.0,3040.0,0.38,5.0,1,45.1
43,100803.0,3733.0,0.0,1.1,1,21.6
21,51235.0,1763.0,0.22,1.9,1,47.0
56,70150.0,2639.0,0.2,1.4,2,32.8
56,101208.0,4662.0,0.05,2.2,1,27.8
67,112329.0,3914.0,0.0,12.3,4,17.9
52,87215.0,1925.0,0.3,4.3,1,25.7
18,49597.0,1549.0,0.18,0.0,1,26.9
41,81355.0,3863.0,0.23,3.4,3,29.8
74,124226.0,5443.0,0.0,0.1,1,12.4
53,98397.0,2306.0,0.0,0.3,1,17.8
23,54335.0,2199.0,0.11,3.9,1,17.5
58,105364.0,2656.0,0.0,6.3,2,11.1
71,110925.0,3137.0,0.0,1.2,1,20.6
63,115230.0,3722.0,0.02,6.4,1,27.2
61,93788.0,2941.0,0.11,8.3,2,15.7
74,119896.0,2115.0,0.0,2.7,1,12.5
48,63244.0,2686.0,0.16,6.9,3,23.6
37,68851.0,3090.0,0.46,2.6,1,45.2
41,87712.0,3014.0,0.09,5.7,3,15.0
42,64894.0,1456.0,0.2,7.2,2,25.0
53,88798.0,2214.0,0.1,24.1,4,9.5
38,39524.0,825.0,0.32,2.1,3,39.8
47,65879.0,1470.0,0.11,2.6,2,27.2
41,62603.0,2872.0,0.38,0.9,2,41.5
61,104726.0,3422.0,0.26,1.1,1,33.0
59,105801.0,2155.0,0.0,5.9,1,13.3
47,85559.0,2153.0,0.14,12.4,5,22.3
39,71061.0,3433.0,0.44,2.5,1,40.0
45,78313.0,2635.0,0.7,1.0,1,69.1
24,69541.0,2354.0,0.42,1.7,1,36.6
52,95592.0,3268.0,0.1,3.0,2,20.9
72,111391.0,2271.0,0.07,1.7,1,27.8
45,103399.0,5068.0,0.27,1.3,1,33.7
31,96450.0,1879.0,0.0,6.7,2,19.9
73,98914.0,3957.0,0.0,0.0,2,28.6
27,70238.0,1306.0,0.02,3.9,2,23.5
33,115948.0,3647.0,0.12,7.9,1,17.2
33,73803.0,3443.0,0.04,1.5,1,15.7
71,116932.0,4944.0,0.19,4.6,1,28.2
48,86764.0,2414.0,0.01,5.5,1,20.0
59,108153.0,3790.0,0.22,5.3,1,36.1
42,91723.0,2034.0,0.28,3.0,1,31.1
30,47328.0,2297.0,0.39,2.1,2,39.7
23,57203.0,2305.0,0.64,5.0,1,54.6
61,69158.0,2015.0,0.03,7.1,5,16.5
26,58060.0,1583.0,0.53,1.9,1,58.3
62,90860.0,2237.0,0.02,0.5,4,20.5
53,98688.0,4232.0,0.08,0.4,1,25.1
73,92754.0,2890.0,0.1,0.5,1,30.3
60,94315.0,2610.0,0.11,4.4,5,32.1
37,88898.0,4164.0,0.06,0.3,1,23.2
35,61855.0,1341.0,0.2,2.1,1,37.4
60,73426.0,1870.0,0.05,7.0,2,28.6
74,122663.0,3454.0,0.0,1.7,3,18.5
38,66802.0,1692.0,0.31,7.2,2,32.1
21,52412.0,1896.0,0.57,3.0,3,63.5
67,99452.0,3650.0,0.03,1.4,1,26.7
50,119616.0,2212.0,0.0,6.5,2,16.6
44,59429.0,1277.0,0.21,6.9,4,32.4
24,101302.0,2359.0,0.07,2.5,1,17.5
23,51740.0,984.0,0.12,1.2,1,32.3
32,71152.0,1482.0,0.27,3.7,2,25.5
35,63378.0,1563.0,0.21,12.7,5,31.5
49,79550.0,2242.0,0.05,5.1,4,17.0
73,105828.0,4555.0,0.0,0.9,1,11.2
28,72619.0,1738.0,0.23,5.7,2,21.0
37,53238.0,2076.0,0.34,2.8,1,36.7
41,84662.0,1574.0,0.09,4.5,1,26.8
32,35633.0,1376.0,0.51,6.6,1,40.5
65,112103.0,4838.0,0.18,3.6,3,22.8
24,71537.0,2634.0,0.09,6.0,3,19.7
38,56482.0,1321.0,0.12,6.4,1,27.9
59,110981.0,3072.0,0.14,4.8,2,30.5
43,82371.0,3584.0,0.08,0.8,1,25.0
61,127176.0,3951.0,0.0,9.0,6,20.2
73,104772.0,2638.0,0.36,13.7,3,38.1
31,109440.0,5226.0,0.13,0.7,1,25.4
74,82938.0,3144.0,0.0,3.3,3,22.9
54,89857.0,3911.0,0.0,1.5,2,12.8
38,50121.0,876.0,0.35,7.0,2,39.8
35,99766.0,2791.0,0.15,6.4,1,19.7
22,52474.0,1677.0,0.16,0.8,2,29.9
20,51425.0,1864.0,0.42,2.0,1,50.3
40,84649.0,1947.0,0.26,1.0,1,36.0
43,81528.0,2712.0,0.28,8.0,1,32.7
54,85894.0,3395.0,0.5,3.1,2,49.7
41,60350.0,1702.0,0.35,2.0,1,43.2
66,111728.0,4437.0,0.0,0.9,1,30.2
36,78883.0,2339.0,0.03,0.9,1,24.9
68,122031.0,3943.0,0.0,5.4,1,14.6
42,109091.0,2307.0,0.0,4.0,2,16.9
38,42993.0,1650.0,0.39,0.7,2,38.8
29,63784.0,1540.0,0.08,0.6,3,18.5
74,136676.0,6054.0,0.0,0.4,1,7.6
58,97732.0,3432.0,0.0,6.8,1,14.1
50,54927.0,1941.0,0.51,6.2,1,40.5
67,91034.0,4286.0,0.07,0.3,2,24.3
70,118929.0,2646.0,0.23,4.1,2,29.1
21,59583.0,2046.0,0.32,0.4,1,33.3
59,110888.0,3261.0,0.0,11.7,3,3.3
74,107085.0,5234.0,0.09,11.9,2,17.5
24,62698.0,2702.0,0.1,6.0,1,13.8
39,62612.0,2624.0,0.14,13.0,4,25.1
72,120299.0,2824.0,0.18,8.3,2,27.7
50,90798.0,2232.0,0.26,8.8,3,29.8
34,58487.0,1032.0,0.18,4.2,1,36.1
41,102573.0,3893.0,0.0,1.8,2,19.1
51,65615.0,1905.0,0.52,1.2,1,52.6
45,81876.0,2216.0,0.03,2.0,2,24.0
60,89356.0,3387.0,0.21,5.0,2,27.2
58,127113.0,5630.0,0.0,0.9,2,17.0
56,106176.0,2240.0,0.0,1.5,1,19.4
39,67060.0,3171.0,0.19,3.2,1,23.1
66,105004.0,1870.0,0.06,1.3,1,32.1
34,98719.0,1958.0,0.16,4.4,3,27.8
51,77006.0,3435.0,0.0,12.8,5,12.3
23,31133.0,1030.0,0.3,5.0,1,46.1
63,109965.0,5276.0,0.11,5.5,1,18.3
23,62305.0,1997.0,0.45,4.4,1,52.4
51,101191.0,4810.0,0.16,3.3,2,31.7
18,61689.0,1521.0,0.02,0.0,1,27.0
27,88961.0,3311.0,0.25,9.0,4,29.3
38,49828.0,2482.0,0.24,1.4,1,34.2
22,38358.0,1120.0,0.17,0.5,1,28.1
19,62733.0,1049.0,0.31,1.0,2,43.1
39,60216.0,1132.0,0.48,1.0,6,50.0
65,86151.0,3903.0,0.37,2.3,2,38.4
74,146788.0,4853.0,0.0,0.1,1,17.4
19,28501.0,985.0,0.45,0.7,1,46.5
27,57131.0,2475.0,0.24,1.0,1,32.4
51,90309.0,3948.0,0.36,0.3,1,48.9
33,89237.0,2907.0,0.32,5.3,2,40.4
65,79968.0,3620.0,0.19,9.1,6,30.9
68,117832.0,3804.0,0.0,2.3,1,19.9
56,83844.0,3284.0,0.36,10.4,4,31.7
39,86214.0,1533.0,0.0,1.2,1,22.8
29,51198.0,1089.0,0.24,2.0,1,23.2
41,102785.0,4630.0,0.04,0.8,4,22.6
64,93285.0,2528.0,0.0,4.8,1,13.4
57,61470.0,1710.0,0.2,2.7,2,26.2
55,84167.0,3263.0,0.0,4.8,2,15.2
27,58480.0,2130.0,0.25,7.2,2,30.6
52,108635.0,2108.0,0.15,3.9,2,26.7
68,92724.0,3912.0,0.21,4.9,1,34.1
66,90620.0,3375.0,0.0,13.7,1,11.9
49,103209.0,4663.0,0.23,1.8,1,32.6
24,38172.0,1318.0,0.58,2.2,1,46.8
38,72915.0,2222.0,0.28,6.3,2,27.1
37,72020.0,2092.0,0.21,4.7,1,31.8
43,84864.0,1427.0,0.06,1.0,1,26.1
21,43952.0,791.0,0.19,2.4,1,28.9
63,91695.0,1929.0,0.32,3.2,1,42.1
69,117823.0,5614.0,0.0,2.7,1,11.5
39,63360.0,2916.0,0.66,1.0,1,61.3
32,48000.0,1596.0,0.21,12.9,2,21.7
73,136017.0,3084.0,0.27,7.2,3,27.6
57,105721.0,2277.0,0.14,3.3,1,22.6
38,102113.0,2574.0,0.0,5.7,2,16.8
32,80160.0,3764.0,0.23,11.4,5,30.0
39,57778.0,1967.0,0.3,0.7,2,39.2
69,114246.0,4966.0,0.0,1.4,2,17.8
45,68766.0,2308.0,0.07,3.9,2,25.4
31,42426.0,1569.0,0.14,8.0,3,32.3
44,76092.0,2816.0,0.36,0.2,1,41.0
58,114323.0,2025.0,0.14,20.7,2,18.3
57,102524.0,3230.0,0.0,3.0,1,15.3
45,63137.0,2871.0,0.19,2.2,1,28.4
43,74365.0,2452.0,0.42,1.7,1,50.3
66,107057.0,3338.0,0.2,1.0,1,37.6
19,27463.0,940.0,0.25,1.0,3,33.8
42,91098.0,2675.0,0.27,15.6,5,30.7
73,114169.0,3864.0,0.12,2.7,3,30.4
20,33141.0,702.0,0.44,2.0,1,43.0
25,38292.0,1874.0,0.2,7.0,2,22.0
61,119710.0,2131.0,0.0,3.3,5,21.7
50,84288.0,2762.0,0.19,5.6,4,33.0
59,118655.0,2808.0,0.0,2.9,1,22.2
69,136382.0,2538.0,0.0,4.1,1,16.0
52,107737.0,4136.0,0.37,0.3,3,49.8
23,49599.0,2455.0,0.53,5.0,1,50.9
56,59732.0,2488.0,0.1,0.3,1,20.1
69,117495.0,2953.0,0.0,8.5,2,7.6
40,109374.0,3622.0,0.02,8.7,3,15.3
42,79869.0,1464.0,0.28,1.4,1,37.2
67,80553.0,2770.0,0.31,2.0,2,36.3
60,91877.0,1836.0,0.22,3.3,1,41.7
36,70444.0,3040.0,0.25,4.5,1,34.8
22,39930.0,741.0,0.61,1.7,2,50.7
68,73141.0,1242.0,0.57,4.5,1,40.2
28,62132.0,2820.0,0.32,1.8,1,39.2
73,105827.0,5089.0,0.19,0.3,2,36.5
29,91390.0,1787.0,0.0,0.0,2,29.3
27,63916.0,1659.0,0.69,0.5,2,60.4
25,67044.0,2775.0,0.37,7.0,3,46.9
41,77414.0,2683.0,0.02,16.3,1,6.0
45,85406.0,4126.0,0.16,2.8,1,26.5
58,74816.0,2217.0,0.17,3.6,2,23.1
53,77998.0,1309.0,0.43,0.8,1,49.1
54,111129.0,1925.0,0.18,4.0,1,22.2
38,78742.0,2795.0,0.0,0.8,1,21.6
25,54022.0,2255.0,0.49,4.7,2,40.8
72,123693.0,5321.0,0.04,13.5,2,24.2
26,68788.0,3237.0,0.2,1.1,2,29.3
64,136663.0,3321.0,0.06,7.2,3,21.6
32,70846.0,2925.0,0.32,0.1,2,30.5
65,92062.0,4073.0,0.05,2.4,1,14.5
63,103865.0,4626.0,0.12,0.6,1,22.8
57,107513.0,3267.0,0.22,2.2,3,36.4
35,86935.0,3263.0,0.05,1.0,1,25.5
59,76575.0,2684.0,0.09,2.3,3,29.5
37,78206.0,2861.0,0.14,2.7,2,19.3
23,44141.0,1151.0,0.27,1.8,1,37.9
29,56301.0,2221.0,0.35,5.3,1,35.5
19,65488.0,2641.0,0.29,1.0,1,32.6
24,69994.0,1624.0,0.12,2.6,1,23.2
33,59428.0,1869.0,0.09,1.1,1,24.2
20,51632.0,1587.0,0.34,1.6,1,43.1
62,96359.0,4012.0,0.11,9.6,1,27.1
20,97376.0,3786.0,0.3,2.0,1,39.6
44,86975.0,2830.0,0.0,3.0,1,21.6
67,97808.0,3758.0,0.05,0.8,2,31.6
60,121833.0,3098.0,0.0,3.0,1,21.9
57,118762.0,2899.0,0.0,1.6,1,18.1
55,122875.0,3031.0,0.05,14.3,4,18.5
50,121320.0,2141.0,0.0,10.8,1,22.9
45,94616.0,3756.0,0.0,0.4,1,15.4
18,46352.0,2296.0,0.27,0.0,2,33.8
72,113361.0,3057.0,0.0,1.3,1,26.6
25,55619.0,2651.0,0.09,2.6,1,22.4
54,88744.0,3273.0,0.03,10.5,2,20.2
49,107399.0,2595.0,0.0,3.7,1,24.5
65,108011.0,1843.0,0.22,2.0,2,26.0
60,116571.0,4755.0,0.07,1.2,1,21.4
54,104948.0,4186.0,0.12,8.1,5,29.1
21,38720.0,941.0,0.28,3.0,2,34.8
47,60642.0,1683.0,0.22,3.2,1,21.3
23,39050.0,1820.0,0.29,1.2,1,34.3
63,99199.0,2173.0,0.0,2.0,1,22.9
71,117215.0,5218.0,0.0,16.1,7,17.9
36,63475.0,1416.0,0.48,3.7,1,47.3
49,99346.0,3251.0,0.09,2.6,1,26.7
26,53285.0,1774.0,0.2,3.7,3,27.9
29,68654.0,2225.0,0.31,7.5,2,39.4
28,65364.0,1717.0,0.56,2.1,1,59.4
63,131616.0,3305.0,0.09,1.0,3,28.9
72,101771.0,4183.0,0.0,4.4,5,17.1
33,102726.0,2656.0,0.0,5.5,4,19.4
