customer_id,age,income,tenure_years,avg_monthly_usage,monthly_charges,contract_type,payment_method,region,customer_segment,has_dependents,paperless_billing,churn
3600,39,33580,8.3,81.58442133358484,70.74,Two Year,Electronic Check,West,Low,1,1,0
3601,31,11984,0.1,35.7864942540036,33.28,Two Year,Electronic Check,North,Low,0,1,1
3602,32,80643,1.8,70.288868392797,66.95,One Year,Bank Transfer,East,High,0,1,0
3603,68,44561,10.3,48.28674681616374,73.66,One Year,Electronic Check,South,High,1,0,0
3604,42,32571,1.0,34.39165136249842,20.78,Month-to-Month,Electronic Check,West,Low,0,1,0
3605,52,64307,9.9,46.05581715125323,32.92,One Year,Electronic Check,West,High,1,1,0
3606,31,92832,10.8,64.8087253872219,76.3,Month-to-Month,Credit Card,West,High,1,0,0
3607,31,8595,7.5,54.87662809177316,51.53,One Year,Bank Transfer,North,High,0,1,0
3608,56,50962,2.9,75.1324494059802,41.17,Month-to-Month,Credit Card,East,Medium,1,1,0
3609,24,18312,3.6,80.84332109682786,72.49,Month-to-Month,Bank Transfer,North,High,1,0,0
3610,36,52812,7.1,33.705448024278695,38.76,One Year,Credit Card,South,High,0,0,0
3611,42,43060,5.2,32.38715539161379,36.17,Two Year,Credit Card,East,High,1,1,0
3612,43,56934,3.5,31.51371207482485,55.22,One Year,Credit Card,South,Low,0,1,0
3613,39,30497,14.1,38.814470271135654,31.94,One Year,Bank Transfer,East,Medium,1,1,0
3614,47,14324,4.1,74.8758613747554,74.71,Two Year,Credit Card,West,High,0,1,0
3615,51,31328,13.0,65.08651511200124,64.28,Month-to-Month,Bank Transfer,West,Medium,0,1,0
3616,51,50199,0.2,45.18950368739623,52.37,Month-to-Month,Mailed Check,South,High,1,1,1
3617,29,70155,0.5,54.80015336878898,39.96,Two Year,Bank Transfer,East,High,1,0,0
3618,38,21067,2.1,80.27749909298689,57.75,Two Year,Mailed Check,North,High,1,0,0
3619,57,70606,1.7,89.34419531762416,78.05,Month-to-Month,Credit Card,South,Low,1,0,1
3620,53,28104,5.3,59.66891800197044,65.93,Month-to-Month,Electronic Check,East,Low,0,1,1
3621,24,48988,0.6,7.132938687146826,51.34,Two Year,Credit Card,East,Low,1,1,1
3622,46,30319,13.1,60.351167705679515,61.86,One Year,Electronic Check,West,Medium,0,1,0
3623,18,44364,1.3,71.82546633174425,65.24,Month-to-Month,Electronic Check,South,Low,1,1,1
3624,42,65547,2.0,59.04338168540935,68.95,Month-to-Month,Credit Card,West,Low,0,0,0
3625,66,20437,1.1,68.0772685372261,60.88,Two Year,Electronic Check,East,Low,0,1,0
3626,29,27613,3.0,61.42717674028692,86.14,Month-to-Month,Electronic Check,North,High,1,1,0
3627,31,44432,0.2,32.77638248532642,60.92,Month-to-Month,Credit Card,South,Low,0,1,1
3628,51,150372,0.6,39.047708199457674,37.93,Month-to-Month,Electronic Check,South,Low,0,0,1
3629,21,24965,4.8,49.219260631657185,72.28,Month-to-Month,Electronic Check,South,Medium,1,1,0
3630,33,123262,0.7,74.17746600829034,60.84,Month-to-Month,Bank Transfer,North,Low,0,1,0
3631,49,120865,0.9,41.21408677022883,72.73,Month-to-Month,Credit Card,East,Low,0,0,1
3632,33,38043,5.5,63.20624739701765,69.75,Month-to-Month,Bank Transfer,North,Low,0,1,0
3633,38,34064,0.3,60.46646669058154,59.06,Two Year,Bank Transfer,West,Medium,1,1,1
3634,51,27429,2.0,83.55155077142435,55.14,Month-to-Month,Bank Transfer,West,Low,0,0,1
3635,47,38657,0.1,54.24976399367054,46.76,Month-to-Month,Credit Card,South,High,1,1,0
3636,45,18514,1.5,23.414348471027346,29.06,Month-to-Month,Bank Transfer,North,Low,0,0,0
3637,37,38486,4.2,66.643668368142,73.91,Month-to-Month,Electronic Check,East,High,0,1,0
3638,46,91425,0.3,93.48499380941209,84.62,Month-to-Month,Bank Transfer,East,Medium,0,1,0
3639,40,28678,7.7,67.8229002075962,45.92,One Year,Credit Card,West,High,1,1,0
3640,47,35157,8.4,40.82209134741267,53.51,Month-to-Month,Bank Transfer,North,Low,0,1,0
3641,35,15746,0.4,35.524974174778635,46.93,Month-to-Month,Bank Transfer,East,Medium,1,1,0
3642,39,49302,16.4,37.84656099686671,37.44,Two Year,Credit Card,East,High,1,1,0
3643,29,46419,1.2,91.05961384687683,70.86,Month-to-Month,Credit Card,North,Medium,1,1,1
3644,41,41565,0.3,49.108106070614156,44.25,Month-to-Month,Electronic Check,North,Medium,1,0,1
3645,31,35622,0.0,43.072418911095504,59.93,Two Year,Credit Card,East,Low,0,1,1
3646,27,34165,1.8,52.148140405709796,66.01,Two Year,Credit Card,South,Low,0,0,1
3647,45,52893,3.5,49.295673125097366,60.46,Two Year,Credit Card,West,Low,1,0,0
3648,44,39503,1.4,83.21770647617507,44.56,One Year,Credit Card,West,High,1,1,0
3649,52,47726,6.3,36.73940516170654,73.53,Two Year,Electronic Check,East,Medium,0,0,0
3650,36,45172,4.4,76.25157816988803,37.88,Two Year,Electronic Check,East,Low,1,0,0
3651,47,74450,1.5,57.197657736119524,48.15,Month-to-Month,Bank Transfer,North,Medium,1,1,0
3652,49,58241,4.6,76.72647724169833,52.7,One Year,Credit Card,West,Medium,0,1,0
3653,47,44626,9.9,83.48714278721292,75.08,Month-to-Month,Electronic Check,South,Low,0,1,1
3654,31,92515,0.3,56.526357410435715,63.11,One Year,Electronic Check,South,Medium,1,1,0
3655,43,50571,1.3,49.32885502721502,52.76,Month-to-Month,Credit Card,West,Low,1,1,1
3656,46,82267,2.2,56.19121897357186,68.27,Month-to-Month,Bank Transfer,North,Low,1,1,0
3657,42,56039,2.4,53.29412790390763,63.24,Month-to-Month,Electronic Check,South,Medium,1,1,0
3658,18,14573,2.7,25.174603796702897,33.3,Month-to-Month,Credit Card,East,Low,0,1,1
3659,44,82261,1.3,82.94464672813132,70.9,Month-to-Month,Bank Transfer,North,Low,1,1,1
3660,70,43232,3.9,59.42413031286142,72.67,One Year,Electronic Check,North,High,0,1,0
3661,37,39004,3.6,34.064214669081025,59.29,Month-to-Month,Electronic Check,South,Low,0,1,0
3662,32,46851,3.0,17.784580236428646,31.77,One Year,Mailed Check,South,Medium,1,1,0
3663,46,33198,0.4,13.103213807253717,20.0,Month-to-Month,Electronic Check,South,High,0,1,0
3664,46,45472,2.3,68.86864786037506,66.14,One Year,Credit Card,West,Low,0,1,0
3665,57,28983,1.5,43.85840376867229,54.82,Month-to-Month,Credit Card,South,Low,1,1,0
3666,25,80890,2.4,46.8117879741076,40.28,Two Year,Electronic Check,South,High,1,0,0
3667,51,37704,8.9,63.786776761698825,64.36,One Year,Electronic Check,North,Medium,1,1,0
3668,49,32518,2.3,45.711133190167985,49.38,Two Year,Credit Card,North,High,1,1,0
3669,40,24131,0.0,64.83743948896324,67.73,Month-to-Month,Bank Transfer,South,Low,0,0,1
3670,46,46528,2.0,56.71475315878087,85.62,Month-to-Month,Electronic Check,South,High,0,0,0
3671,55,44485,6.0,53.48566750331375,61.56,Month-to-Month,Bank Transfer,East,Low,1,1,0
3672,53,49693,5.3,26.6904926975532,42.17,Month-to-Month,Credit Card,South,High,0,0,0
3673,27,22811,2.5,40.24483558410053,55.21,Month-to-Month,Credit Card,South,High,1,1,0
3674,52,16636,1.0,65.84563658056359,74.35,Two Year,Bank Transfer,East,Medium,1,1,0
3675,41,56617,2.2,42.723607332447074,48.04,One Year,Electronic Check,South,Medium,0,1,1
3676,42,90812,2.9,76.69665200412084,92.42,Month-to-Month,Credit Card,North,Low,1,0,1
3677,42,22822,31.4,97.23522383188117,57.16,One Year,Credit Card,West,Low,0,1,0
3678,40,96200,3.6,66.81493541514381,63.76,Month-to-Month,Credit Card,South,Medium,0,1,0
3679,57,46917,4.1,81.87097404457283,86.92,Month-to-Month,Credit Card,North,Medium,1,1,0
3680,40,39979,2.4,67.97309028932924,66.91,One Year,Bank Transfer,East,High,1,0,0
3681,27,32252,1.5,45.38328359190062,57.07,One Year,Bank Transfer,West,High,1,0,0
3682,36,18741,5.9,58.602729966533644,66.0,One Year,Credit Card,East,Low,1,1,0
3683,44,69095,2.4,91.23977702975395,66.07,Month-to-Month,Bank Transfer,East,Medium,1,0,0
3684,57,26197,18.3,45.57603263270588,58.23,Month-to-Month,Mailed Check,South,Low,0,1,1
3685,49,26136,2.1,36.29210862019467,43.81,Two Year,Credit Card,East,Low,1,0,1
3686,30,69255,0.2,34.584500383925146,48.97,Two Year,Electronic Check,East,Low,0,0,0
3687,74,14247,4.0,51.08447109099612,52.89,Month-to-Month,Bank Transfer,East,High,0,0,0
3688,45,17361,0.2,36.93750240442488,41.42,One Year,Electronic Check,East,Low,1,1,1
3689,58,39736,1.0,85.13234969387027,59.61,Month-to-Month,Credit Card,North,Low,1,1,1
3690,40,47160,1.5,58.894417622643175,64.72,Month-to-Month,Credit Card,North,Low,0,0,0
3691,48,52396,4.7,72.49107357568906,48.23,One Year,Mailed Check,West,Medium,1,0,0
3692,52,33996,2.4,49.62402296956543,34.89,Month-to-Month,Mailed Check,West,Low,1,1,0
3693,57,161410,0.1,34.47645044038987,75.06,Two Year,Bank Transfer,East,High,1,0,0
3694,55,35406,3.4,31.43090898220101,43.81,One Year,Credit Card,South,Medium,0,0,0
3695,53,35350,1.9,38.65614864079382,36.61,One Year,Credit Card,North,Low,1,0,1
3696,37,25891,8.9,61.2554588924808,73.0,Month-to-Month,Electronic Check,South,Medium,0,0,0
3697,34,42965,2.4,64.35789277182306,51.45,One Year,Bank Transfer,East,Low,0,1,1
3698,46,56287,4.3,65.85752931505633,32.17,Two Year,Bank Transfer,South,Medium,1,1,0
3699,54,77805,0.9,28.20389169192657,43.98,Month-to-Month,Bank Transfer,East,Medium,1,0,1
3700,39,17692,5.0,54.99263465383114,38.58,Month-to-Month,Electronic Check,East,Medium,1,0,0
3701,55,35056,4.5,36.530887043936936,48.09,Two Year,Credit Card,East,High,0,1,0
3702,60,51312,8.2,62.226387416521504,60.67,Month-to-Month,Credit Card,West,High,0,0,0
3703,30,55430,0.1,63.62338699895414,65.78,Month-to-Month,Electronic Check,West,Medium,0,1,1
3704,31,40279,2.1,33.900885153524115,24.44,Month-to-Month,Credit Card,East,High,0,0,0
3705,40,54086,4.0,72.42453292953427,68.44,Month-to-Month,Electronic Check,North,Low,1,0,1
3706,45,25721,0.4,97.0988129475084,92.27,Month-to-Month,Mailed Check,West,High,1,1,0
3707,35,94546,1.9,70.02704327652393,49.47,Month-to-Month,Bank Transfer,North,Low,0,1,1
3708,59,69282,10.0,52.068987288080116,34.14,One Year,Credit Card,South,Low,1,1,1
3709,47,19154,2.0,49.30217734222464,37.66,One Year,Electronic Check,West,High,0,1,0
3710,42,22218,14.8,51.23684832989485,56.29,One Year,Electronic Check,North,Low,1,1,0
3711,23,22565,0.2,41.30679075801381,27.2,Month-to-Month,Electronic Check,East,Low,1,1,1
3712,24,58272,4.4,59.543167719736886,72.37,Two Year,Credit Card,South,Low,0,1,0
3713,45,19799,3.0,34.50767335922252,46.06,Two Year,Bank Transfer,East,Low,0,1,0
3714,18,33454,2.4,20.985439841237792,35.74,Month-to-Month,Electronic Check,West,Low,1,1,1
3715,55,51538,12.4,58.95283027264388,41.23,Month-to-Month,Electronic Check,West,Low,1,1,0
3716,39,38700,0.5,55.38219518396478,45.55,Month-to-Month,Electronic Check,South,Medium,1,1,0
3717,84,46276,7.9,44.718939704130506,52.51,Month-to-Month,Bank Transfer,North,Medium,0,1,0
3718,72,22332,4.1,31.9114607930134,56.51,Two Year,Bank Transfer,West,Medium,1,1,0
3719,39,55668,1.0,60.21539248445263,48.28,Month-to-Month,Bank Transfer,East,Low,1,1,0
3720,40,28644,8.1,37.176849305731885,54.57,Month-to-Month,Credit Card,North,High,1,1,0
3721,54,33572,2.0,52.49900168442398,61.47,Month-to-Month,Electronic Check,East,Low,1,0,0
3722,64,45741,5.9,86.769493374276,85.49,One Year,Bank Transfer,North,Low,1,1,0
3723,20,42475,1.7,66.72141585235691,57.18,Month-to-Month,Electronic Check,North,High,1,0,1
3724,18,40667,6.7,30.35561207712946,35.15,One Year,Electronic Check,East,Medium,1,1,0
3725,33,26559,3.5,32.05267172177855,64.82,Two Year,Electronic Check,South,High,0,1,0
3726,49,34038,0.5,57.73274366938766,50.99,Month-to-Month,Credit Card,South,Low,1,1,0
3727,48,40183,3.7,30.244227722937623,61.74,Month-to-Month,Electronic Check,East,Medium,1,1,0
3728,55,18839,0.7,18.968941337782837,40.77,Month-to-Month,Bank Transfer,West,Low,0,1,1
3729,26,31120,1.9,64.58269620334102,58.62,One Year,Electronic Check,East,High,1,0,1
3730,18,49673,0.7,60.776843577775615,58.13,Month-to-Month,Bank Transfer,South,Low,0,1,1
3731,53,19878,0.1,63.11076996302438,80.07,Two Year,Bank Transfer,East,Low,1,0,1
3732,31,75820,0.8,59.73463327272227,44.46,Month-to-Month,Credit Card,East,Low,1,1,1
3733,18,80683,2.7,53.82440718989689,65.89,Month-to-Month,Electronic Check,East,Medium,1,1,0
3734,43,20234,2.3,43.080606141820105,47.2,Month-to-Month,Credit Card,South,Low,0,1,0
3735,52,84684,2.4,64.29042938958298,46.74,Month-to-Month,Bank Transfer,North,High,1,1,0
3736,40,37087,1.0,82.53790279129271,53.85,One Year,Electronic Check,East,High,1,0,0
3737,36,50522,4.0,45.97787786601783,38.21,Month-to-Month,Bank Transfer,North,High,0,0,1
3738,39,30541,4.3,36.62667621625063,52.0,Two Year,Bank Transfer,South,High,1,1,0
3739,37,66680,1.6,34.567850450597696,51.33,Month-to-Month,Mailed Check,North,High,1,1,1
3740,24,50178,7.5,39.398855799993086,31.66,One Year,Bank Transfer,South,High,0,0,0
3741,32,25647,3.6,58.64677344056933,62.54,Month-to-Month,Electronic Check,South,High,0,0,0
3742,48,21144,4.4,16.486703856035916,31.85,Month-to-Month,Credit Card,West,High,1,1,0
3743,46,17976,1.1,62.90506763978186,50.42,One Year,Electronic Check,East,Low,0,1,0
3744,44,44505,0.0,66.5904341853308,78.43,Month-to-Month,Electronic Check,North,Low,0,1,0
3745,29,54987,7.0,22.63458952102816,59.16,Month-to-Month,Bank Transfer,West,Medium,1,0,1
3746,39,57413,6.0,37.374752147003214,48.33,Month-to-Month,Mailed Check,South,Low,0,1,0
3747,18,37613,0.5,56.43425763721745,32.93,Month-to-Month,Mailed Check,North,Low,1,1,1
3748,44,21240,1.6,52.41754485452084,54.72,One Year,Electronic Check,South,Medium,0,1,0
3749,60,27580,3.8,64.35347442883463,66.43,Two Year,Electronic Check,North,Medium,0,0,0
3750,22,75643,3.7,52.45953721270541,72.16,Month-to-Month,Credit Card,South,Medium,1,1,1
3751,34,30744,6.9,77.76585148194937,86.27,Two Year,Electronic Check,West,High,1,1,0
3752,46,43428,0.5,49.218950817213724,49.42,Two Year,Electronic Check,East,Medium,1,0,1
3753,58,22212,2.0,37.30540623904443,34.38,Month-to-Month,Bank Transfer,South,Low,0,1,1
3754,36,48296,0.4,35.858046407288384,47.55,Month-to-Month,Bank Transfer,North,Low,0,0,1
3755,33,31203,1.7,68.2384331670704,43.45,Month-to-Month,Bank Transfer,South,Low,0,0,1
3756,18,71374,0.1,55.53318055522449,59.75,Month-to-Month,Credit Card,West,Low,1,1,0
3757,43,61417,8.0,66.40688621305351,61.32,Month-to-Month,Credit Card,South,Low,0,1,0
3758,68,30557,2.6,66.03620498612531,65.06,Month-to-Month,Bank Transfer,East,Low,1,0,1
3759,45,37434,6.6,18.642702650250868,31.44,Month-to-Month,Electronic Check,South,High,1,0,0
3760,41,29640,0.2,34.478513181578016,50.04,One Year,Bank Transfer,North,Medium,0,1,0
3761,46,18385,0.9,36.62874927093123,40.71,Month-to-Month,Electronic Check,West,Medium,1,0,1
3762,41,25044,1.1,40.310844607148276,29.09,One Year,Bank Transfer,North,High,0,0,0
3763,31,44757,1.7,47.43360412162253,43.77,Two Year,Bank Transfer,East,Low,1,0,1
3764,52,47996,5.7,72.98469270310935,55.11,One Year,Electronic Check,West,Medium,1,1,0
3765,44,43551,1.7,76.57268234291018,76.65,Month-to-Month,Bank Transfer,East,Low,0,1,1
3766,42,33997,0.8,49.72796505634606,42.88,Month-to-Month,Electronic Check,West,High,0,0,1
3767,29,67049,0.2,50.4769444961546,64.95,Month-to-Month,Credit Card,East,Low,1,0,1
3768,58,41562,0.3,42.302192966968846,35.58,Two Year,Bank Transfer,South,Low,1,1,1
3769,50,59088,5.0,56.60537855029379,44.62,Two Year,Bank Transfer,West,Low,0,1,0
3770,34,15129,2.1,58.64537588921086,51.49,One Year,Mailed Check,West,High,1,1,0
3771,55,4640,4.5,69.51655999004078,44.86,Month-to-Month,Electronic Check,South,Low,0,1,0
3772,35,46914,4.0,69.37189706768595,53.1,One Year,Credit Card,South,High,1,0,0
3773,31,18331,0.5,13.561875080757076,55.11,Two Year,Bank Transfer,South,Low,1,0,0
3774,32,35708,0.5,52.25419094253188,44.98,Two Year,Credit Card,South,Low,1,0,1
3775,18,33990,4.9,79.91380055602187,103.02,One Year,Bank Transfer,North,Low,1,0,0
3776,48,96092,4.5,47.113931308511496,45.11,Month-to-Month,Credit Card,South,Low,1,1,0
3777,18,50010,1.7,75.50635273053919,55.43,One Year,Bank Transfer,West,Medium,0,0,1
3778,26,43968,0.3,49.4838675997986,62.33,Two Year,Bank Transfer,South,Medium,1,1,0
3779,18,63598,0.0,58.14862241395535,48.32,One Year,Bank Transfer,West,Low,1,1,0
3780,40,49152,1.2,34.53596753681532,41.44,Month-to-Month,Bank Transfer,East,Low,1,1,1
3781,40,31203,0.0,35.21352596380274,32.97,One Year,Electronic Check,South,Low,0,0,0
3782,37,72352,0.9,68.05884830073427,56.16,Two Year,Credit Card,North,Low,1,0,0
3783,28,21799,1.9,70.87272904361197,41.09,One Year,Electronic Check,East,Medium,1,0,0
3784,26,47943,0.5,55.47572031160887,61.1,Month-to-Month,Electronic Check,West,Medium,0,1,1
3785,48,17134,0.4,32.90456363250895,42.03,One Year,Credit Card,West,Low,1,1,1
3786,34,44898,7.9,55.78848201892986,61.75,One Year,Mailed Check,East,Medium,0,1,0
3787,46,44629,3.1,77.630229292137,66.38,Month-to-Month,Credit Card,East,Medium,0,1,0
3788,30,100916,9.5,86.37159646093168,75.03,One Year,Bank Transfer,South,Low,0,1,0
3789,44,16971,1.5,49.29925721813354,62.21,Month-to-Month,Mailed Check,North,Medium,0,1,1
3790,58,28839,4.0,25.122378695359778,38.06,Two Year,Electronic Check,South,High,0,0,0
3791,49,63099,0.8,70.12654479198602,50.62,Two Year,Electronic Check,East,Low,1,0,0
3792,36,48263,3.4,50.032664263809984,53.23,Month-to-Month,Electronic Check,South,High,1,1,0
3793,45,44318,0.5,71.97473154809872,71.11,Two Year,Credit Card,East,Medium,1,0,0
3794,38,23721,0.0,60.05930005031715,57.64,Month-to-Month,Electronic Check,South,Medium,0,1,1
3795,42,28999,9.4,39.0980060962867,53.69,One Year,Bank Transfer,North,Medium,0,1,1
3796,37,79600,2.8,56.04839849186886,41.29,Month-to-Month,Electronic Check,East,Medium,1,1,1
3797,39,39013,9.2,78.5500906069779,86.12,Month-to-Month,Electronic Check,East,Low,1,1,1
3798,44,49337,1.4,52.315228198589615,58.27,Two Year,Credit Card,South,High,0,1,0
3799,29,37671,1.4,36.373507057983204,44.64,Two Year,Credit Card,West,Medium,1,1,0
3800,28,20937,1.8,26.40440496526018,40.37,Month-to-Month,Bank Transfer,South,Medium,1,1,0
3801,23,67076,4.3,41.10103563643627,51.4,Month-to-Month,Mailed Check,East,Low,1,0,1
3802,21,52932,2.9,47.617547288122324,49.86,Month-to-Month,Bank Transfer,West,Medium,1,1,1
3803,26,142642,9.1,69.75998444651066,68.7,Two Year,Electronic Check,North,High,1,1,0
3804,44,22958,0.1,34.82471317939081,65.13,Month-to-Month,Credit Card,West,Low,0,1,1
3805,30,63096,4.3,82.96753394313345,36.38,Month-to-Month,Credit Card,East,High,0,0,1
3806,48,19509,1.4,30.931260204858553,53.75,One Year,Electronic Check,North,Low,1,0,0
3807,42,43762,0.7,96.96674966602306,81.83,Two Year,Credit Card,East,Medium,1,1,0
3808,18,68670,2.5,86.05933402158048,60.92,Month-to-Month,Credit Card,West,Low,1,1,0
3809,50,12840,2.5,57.54099248898386,64.15,Two Year,Electronic Check,East,Medium,1,1,0
3810,52,35856,0.5,25.34151637414734,54.06,One Year,Electronic Check,East,Low,0,1,0
3811,29,29443,0.8,54.00236688431641,57.97,Month-to-Month,Mailed Check,North,Medium,1,1,1
3812,47,27280,1.8,48.0368627562429,39.04,One Year,Bank Transfer,North,High,1,0,0
3813,30,49605,1.8,32.06282998508337,54.81,One Year,Electronic Check,South,Medium,1,0,0
3814,43,74337,1.3,60.23817329045396,61.96,Month-to-Month,Mailed Check,East,Low,1,1,1
3815,25,37298,0.6,40.17442366259841,43.49,Month-to-Month,Mailed Check,West,Low,0,1,0
3816,18,44937,0.0,42.13169475310754,49.29,One Year,Bank Transfer,South,Medium,1,1,0
3817,37,42739,12.3,51.3337845776976,44.61,Month-to-Month,Bank Transfer,South,Low,0,0,0
3818,40,40174,10.1,44.651641083297335,59.65,Month-to-Month,Credit Card,North,Low,0,1,0
3819,36,22045,2.3,92.40681910798052,74.18,Month-to-Month,Credit Card,North,Low,0,0,1
3820,26,73839,18.6,45.357136606008105,40.61,Month-to-Month,Credit Card,North,Low,1,1,1
3821,36,47209,3.9,62.93585820510056,60.57,Month-to-Month,Mailed Check,East,Low,1,0,1
3822,45,49870,0.2,57.61940485978651,34.9,Month-to-Month,Bank Transfer,North,Medium,0,1,1
3823,41,25755,0.4,61.3495040546597,48.29,Month-to-Month,Electronic Check,West,Low,1,1,1
3824,44,31176,8.7,62.72359126499678,65.18,Month-to-Month,Credit Card,East,Low,0,1,0
3825,33,36429,3.5,70.86450675891021,74.79,Month-to-Month,Credit Card,West,Medium,1,1,0
3826,57,17261,6.5,59.79602936113556,64.28,One Year,Bank Transfer,South,Low,1,1,0
3827,26,15860,8.0,59.04812430795376,42.94,One Year,Electronic Check,East,Low,1,0,0
3828,48,28842,2.1,56.05258723242651,78.74,Month-to-Month,Bank Transfer,South,Medium,0,1,0
3829,57,53497,0.2,52.50847865788046,70.48,Two Year,Electronic Check,West,Medium,1,1,0
3830,48,28022,0.7,38.587638130107806,41.88,One Year,Electronic Check,East,Low,1,0,1
3831,39,22917,0.2,53.90436920643637,47.74,One Year,Bank Transfer,East,Medium,1,1,1
3832,35,25640,0.7,59.3428127547796,54.38,Month-to-Month,Electronic Check,East,High,1,1,1
3833,55,31243,1.8,62.23896201831031,57.19,Month-to-Month,Bank Transfer,North,High,1,1,0
3834,23,33036,0.4,58.24512591382425,63.69,Two Year,Electronic Check,East,Medium,0,0,1
3835,29,132063,0.6,50.80680975792639,46.6,Month-to-Month,Mailed Check,West,Low,1,1,1
3836,36,71685,2.1,53.97256174247384,38.7,One Year,Bank Transfer,North,Medium,1,1,0
3837,58,70518,1.5,45.03436327808574,64.27,Month-to-Month,Electronic Check,East,Low,0,1,0
3838,46,76322,2.2,60.63803183811815,56.8,Two Year,Bank Transfer,South,Low,1,1,0
3839,29,23170,2.0,51.019691897545805,39.76,Month-to-Month,Electronic Check,West,High,1,1,1
